Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
52.65154612,-9.816885681,-0.025297394,0.986448669
52.67155412,-9.774823151,-0.016166382,0.973276062
52.69156429,-9.794881439,-0.015567627,0.974024506
52.71157329,-9.763446808,-0.010178833,0.98989151
52.73158229,-9.771979065,-0.017363892,0.978365479
52.75159129,-9.7701828,-0.030985565,0.99812439
52.77160029,-9.772278442,-0.035476227,0.989592133
52.79160929,-9.770482178,-0.029937744,0.991538086
52.81161829,-9.782457275,-0.037122803,0.981508942
52.83162629,-9.796228638,-0.035625916,0.988544312
52.85163529,-9.789043579,-0.018860779,0.995879059
52.87164429,-9.810299377,-0.033530273,0.98525116
52.89165329,-9.791139221,-0.028141479,0.995579681
52.91166229,-9.810598755,-0.030237122,0.990041199
52.93167129,-9.783654785,-0.025447083,0.990340576
52.95168029,-9.80416214,-0.027393036,0.988394623
52.97168929,-9.769134979,-0.020657043,0.98285614
52.99169829,-9.768835602,-0.014819183,0.977617035
53.01170629,-9.75730957,-0.013022919,0.983305206
53.03171529,-9.771230621,-0.028889923,0.980610809
53.05172429,-9.771829376,-0.028440857,0.988095245
53.07173329,-9.795180817,-0.031734009,0.993933105
53.09174229,-9.800719299,-0.037272491,0.992436218
53.11175129,-9.79832428,-0.040415955,0.993334351
53.13176029,-9.800120544,-0.036074982,0.997974701
53.15176829,-9.789342957,-0.034578094,0.996627502
53.17177729,-9.79592926,-0.032033386,0.992136841
53.19178629,-9.783654785,-0.024399261,0.988843689
53.21179529,-9.798473969,-0.027393036,0.984353027
53.23180429,-9.773925018,-0.026494904,0.979862366
53.25181329,-9.796228638,-0.03278183,0.985400848
53.27182229,-9.770631866,-0.014819183,0.981808319
53.29183129,-9.785600739,-0.022004242,0.978664856
53.31183929,-9.772727509,-0.015417938,0.977467346
53.33184829,-9.782008209,-0.022303619,0.981808319
53.35185729,-9.779313812,-0.022902374,0.976419525
53.37186629,-9.786947937,-0.029039612,0.988694
53.39187529,-9.787546692,-0.029937744,0.990190887
53.41188429,-9.787696381,-0.028740234,0.993334351
53.43189329,-9.791737976,-0.027991791,0.991238708
53.45190229,-9.773026886,-0.038170624,0.979562988
53.47191029,-9.786498871,-0.028291168,0.979263611
53.49191929,-9.775272217,-0.033081207,0.97821579
53.51192829,-9.789193268,-0.043858795,0.973276062
53.53193729,-9.769584045,-0.027393036,0.982706451
53.55194629,-9.798174591,-0.034129028,0.988095245
53.57195529,-9.794432373,-0.015717316,0.994681549
53.59196429,-9.802365875,-0.022453308,0.993334351
53.61197329,-9.788295135,-0.00583786,0.980760498
53.63198129,-9.795330505,-0.009879456,0.978066101
53.65199029,-9.777068481,-0.014968872,0.984802094
53.67199929,-9.789492645,-0.021255798,0.985999603
53.69200775,-9.77841568,-0.030985565,0.98405365
53.71201675,-9.773026886,-0.027243347,0.987346802
53.73202575,-9.775571594,-0.024698639,0.982107697
53.75203475,-9.771230621,-0.029338989,0.984951782
53.77204275,-9.78305603,-0.03397934,0.984203339
53.79205175,-9.779463501,-0.026794281,0.986298981
53.81206075,-9.815089417,-0.035476227,0.986298981
53.83206975,-9.779313812,-0.030237122,0.985849915
53.85207875,-9.811347198,-0.042062531,0.992885284
53.87208775,-9.779164124,-0.02454895,0.989741821
53.89209675,-9.80760498,-0.027692413,0.987047424
53.91210575,-9.776170349,-0.01407074,0.989143066
53.93211375,-9.784852295,-0.024099884,0.992136841
53.95212275,-9.771979065,-0.007185059,0.983305206
53.97213175,-9.77138031,-0.020657043,0.983005829
53.99214075,-9.775122528,-0.03397934,0.969683533
54.01214975,-9.782307587,-0.02110611,0.989292755
54.03215875,-9.781259766,-0.039667511,0.985849915
54.05216775,-9.78664856,-0.038170624,0.988394623
54.07217675,-9.793833618,-0.032482452,0.981209564
54.09218475,-9.786049805,-0.022004242,0.985999603
54.11219375,-9.799821167,-0.040266266,0.981508942
54.13220275,-9.785900116,-0.018561401,0.985101471
54.15221175,-9.803413696,-0.027692413,0.986748047
54.17222075,-9.792336731,-0.025596771,0.986897736
54.19222975,-9.789642334,-0.032033386,0.986598358
54.21223875,-9.771230621,-0.019459534,0.977766724
54.23224675,-9.787397003,-0.015717316,0.97582077
54.25225575,-9.767189026,-0.022303619,0.969084778
54.27226475,-9.770631866,-0.022902374,0.988694
54.29227375,-9.771230621,-0.021405487,0.981508942
54.31228275,-9.783205719,-0.023800507,0.972826996
54.33229175,-9.781559143,-0.021405487,0.984203339
54.35230075,-9.784103851,-0.029937744,0.988544312
54.37230975,-9.785001984,-0.034877472,0.988244934
54.39231775,-9.780211945,-0.029488678,0.995879059
54.41232675,-9.801467743,-0.029488678,0.990939331
54.43233575,-9.774823151,-0.035176849,0.98405365
54.45234475,-9.802814941,-0.041912842,0.987646179
54.47235375,-9.781409454,-0.029638367,0.980311432
54.49236275,-9.793983307,-0.042511597,0.975521393
54.51237175,-9.774972839,-0.022303619,0.983754272
54.53238075,-9.799970856,-0.023052063,0.983454895
54.55238875,-9.777966614,-0.014669495,0.984951782
54.57239775,-9.792336731,-0.027243347,0.984203339
54.59240675,-9.781858521,-0.01751358,0.980610809
54.61241575,-9.791588287,-0.027991791,0.982257385
54.63242475,-9.783505096,-0.028440857,0.988694
54.65243375,-9.782307587,-0.026345215,0.989592133
54.67244275,-9.787995758,-0.03278183,0.988095245
54.69245425,-9.77961319,-0.024998016,0.991238708
54.71246325,-9.787995758,-0.044008484,0.980012054
54.73247225,-9.786199493,-0.033380585,0.999770966
54.75248125,-9.806856537,-0.038919067,0.990490265
54.77249025,-9.777816925,-0.03278183,0.992436218
54.79249925,-9.804461517,-0.039068756,0.978814545
54.81250825,-9.779762878,-0.023501129,0.969683533
54.83251625,-9.796378326,-0.026644592,0.980760498
54.85252525,-9.784103851,-0.026195526,0.982107697
54.87253425,-9.790690155,-0.021704865,0.973276062
54.89254325,-9.769584045,-0.019010468,0.979263611
54.91255225,-9.786049805,-0.02335144,0.984652405
54.93256125,-9.773925018,-0.015118561,0.991987152
54.95257025,-9.766440582,-0.026794281,0.981958008
54.97257925,-9.785750427,-0.023950195,0.987945557
54.99258725,-9.791737976,-0.014669495,0.98989151
55.01259625,-9.79248642,-0.030686188,0.998274078
55.03260525,-9.786199493,-0.035925293,0.993933105
55.05261425,-9.804910583,-0.036074982,0.990639954
55.07262325,-9.783954163,-0.029638367,0.984951782
55.09263225,-9.802216187,-0.033530273,0.992136841
55.11264125,-9.787995758,-0.022153931,0.971330109
55.13264925,-9.785900116,-0.02574646,0.97237793
55.15265825,-9.770482178,-0.030686188,0.983454895
55.17266725,-9.792336731,-0.026494904,0.98525116
55.19267625,-9.777966614,-0.022453308,0.98285614
55.21268525,-9.784403229,-0.025447083,0.985700226
55.23269425,-9.780062256,-0.019160156,0.990190887
55.25270325,-9.779912567,-0.015867004,0.993184662
55.27271225,-9.781559143,-0.027243347,0.990639954
55.29272025,-9.784103851,-0.020507355,0.981508942
55.31272925,-9.789043579,-0.032183075,0.986748047
55.33273825,-9.783804474,-0.021555176,1.002016296
55.35274725,-9.798623657,-0.033081207,0.992436218
55.37275625,-9.781559143,-0.027243347,0.987047424
55.39276525,-9.795779572,-0.042960663,0.993783417
55.41277425,-9.779912567,-0.021405487,0.968336334
55.43278225,-9.78889389,-0.031284943,0.997076569
55.45279125,-9.774074707,-0.025147705,0.977766724
55.47280025,-9.799671478,-0.028740234,0.974323883
55.49280925,-9.777667236,-0.027243347,0.983155518
55.51281825,-9.787995758,-0.031434631,0.98285614
55.53282725,-9.781110077,-0.030237122,0.990041199
55.55283625,-9.786049805,-0.025447083,0.997076569
55.57284525,-9.785900116,-0.018262024,0.989292755
55.59285325,-9.784103851,-0.024998016,0.987197113
55.61286225,-9.787546692,-0.03158432,0.993933105
55.63287125,-9.780361633,-0.019160156,0.993933105
55.65288025,-9.795330505,-0.029638367,0.987945557
55.67288925,-9.781708832,-0.023201752,0.97462326
55.69289537,-9.80760498,-0.042062531,0.987945557
55.71290437,-9.779463501,-0.029788055,0.990639954
55.73291237,-9.799821167,-0.036374359,0.988993378
55.75292137,-9.770482178,-0.015717316,0.978814545
55.77293037,-9.789193268,-0.031135254,0.971330109
55.79293937,-9.772278442,-0.035476227,0.980760498
55.81294837,-9.781858521,-0.024099884,0.981808319
55.83295737,-9.777068481,-0.030237122,0.984951782
55.85296637,-9.777367859,-0.031734009,0.994382172
55.87297437,-9.781559143,-0.026494904,1.000519409
55.89298337,-9.780661011,-0.026644592,0.993334351
55.91299237,-9.801318054,-0.024998016,0.994831238
55.93300137,-9.782157898,-0.028141479,0.994980927
55.95301037,-9.796677704,-0.034129028,0.979562988
55.97301937,-9.787097626,-0.022602997,0.98749649
